ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,novelty
3547,1969,1,1,0,30-12-2012,12,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,3,11,1,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
2456,1975,1,0,1,14-10-2013,84,1,1,1,0,1,1,5,2,1,5,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
5633,1980,1,1,1,25-06-2014,47,1,1,1,1,1,1,7,3,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
7801,1959,1,0,1,12-09-2013,87,1,1,1,1,1,1,3,5,2,11,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
10489,1973,1,0,0,19-08-2013,35,1,1,1,1,1,1,1,6,7,9,2,0,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
7011,1973,1,1,0,12-10-2012,47,1,1,1,0,1,1,3,3,0,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
2620,1974,1,1,0,13-04-2013,48,1,0,1,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Novelty
3933,1980,1,1,0,13-10-2012,46,1,1,1,1,1,1,6,10,2,6,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
10981,1988,1,0,0,02-02-2014,27,1,1,1,1,1,1,1,3,4,10,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
1734,1968,1,2,1,17-01-2013,37,1,0,1,1,1,1,4,3,0,4,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
10995,1988,1,1,0,12-11-2012,8,1,1,1,1,1,1,3,3,0,4,8,0,0,0,0,0,1,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
6357,1959,1,0,1,17-11-2013,29,1,1,1,1,1,1,3,7,1,7,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,Good
9209,1971,1,0,0,14-10-2012,85,1,1,1,1,1,1,1,4,6,13,2,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
10286,1962,1,0,0,03-02-2014,2,1,1,1,1,1,1,1,2,8,13,0,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
2611,1959,1,0,0,01-08-2012,66,1,1,1,1,1,1,1,2,4,12,1,0,0,1,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
1600,1965,1,2,1,11-10-2013,60,1,1,1,1,1,1,7,6,3,5,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
3308,1952,1,1,1,03-01-2014,54,1,1,1,1,1,1,3,2,0,4,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
5407,1954,1,0,1,12-09-2013,70,1,1,1,1,0,1,5,10,6,7,7,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
2166,1960,1,1,1,12-07-2013,55,1,1,1,0,0,1,1,0,1,2,4,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,False,True,False,Good
3955,1965,1,0,0,22-06-2014,20,1,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
6634,1979,1,1,0,07-08-2013,78,1,1,1,0,0,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,True,False,False,False,False,False,Good
3056,1978,1,0,1,14-10-2013,63,1,1,1,1,1,1,3,11,6,9,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
5718,1950,1,0,0,15-08-2013,17,1,1,1,1,1,1,1,5,11,6,3,0,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
6872,1974,1,0,1,21-08-2013,43,1,1,1,1,1,1,2,4,2,8,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
8164,1978,1,0,0,25-11-2013,13,1,1,1,1,1,1,1,5,6,7,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
4580,1969,1,0,0,25-10-2013,46,1,1,1,1,1,1,1,9,7,9,5,1,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Novelty
9305,1976,1,0,0,12-05-2013,65,1,1,1,1,1,1,1,4,9,13,2,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
453,1956,1,1,1,29-06-2014,1,1,0,1,0,1,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,False,True,False,Good
8545,1954,1,0,0,21-03-2014,6,1,1,1,1,1,1,1,2,4,10,1,0,1,1,1,1,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,Novelty
9850,1972,1,1,0,29-11-2012,32,1,1,1,0,0,1,1,0,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
7378,1981,1,1,0,31-08-2012,34,1,1,1,1,1,1,5,10,1,6,9,1,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
7646,1989,1,1,0,18-02-2014,70,1,1,1,1,1,1,4,5,3,12,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
1640,1954,1,1,1,22-06-2014,49,1,0,1,0,1,1,2,1,1,4,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
5184,1995,1,0,0,26-03-2014,65,1,1,1,1,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
8492,1978,1,0,0,09-11-2013,25,1,0,1,1,1,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
11188,1957,1,1,1,25-02-2014,84,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
1212,1973,1,1,0,13-08-2013,7,1,1,1,1,1,1,3,8,8,6,6,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
9097,1956,1,0,1,03-11-2013,34,1,1,1,1,1,1,4,3,1,8,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
10473,1956,1,0,1,10-09-2012,38,1,1,1,1,0,1,1,6,4,9,7,0,1,1,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,False,False,True,False,Novelty
7962,1987,1,0,0,09-10-2013,1,1,1,1,1,1,1,1,4,3,4,1,0,0,1,1,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Novelty
9984,1981,1,1,1,27-03-2013,25,1,1,1,1,1,1,5,8,5,4,8,1,0,0,1,0,0,3,11,1,True,False,False,False,False,False,False,False,True,False,False,False,False,Novelty
5527,1987,1,1,0,13-02-2013,25,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6374,1954,1,0,1,17-05-2013,50,1,1,1,0,1,1,5,5,2,4,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
7453,1954,1,0,1,02-02-2013,46,1,1,1,1,1,1,6,3,8,4,4,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
8952,1953,1,0,1,05-11-2012,96,1,1,1,1,1,1,2,6,5,10,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
241,1952,1,0,0,12-05-2013,57,1,1,1,1,1,1,1,4,4,11,1,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
8975,1968,1,1,1,26-01-2014,47,1,1,1,1,1,1,4,3,1,2,8,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
6119,1963,1,1,1,10-05-2013,52,1,0,1,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
5236,1979,1,0,1,25-08-2012,30,1,0,1,1,1,1,1,10,2,8,5,0,1,1,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
5723,1976,1,0,1,11-01-2014,63,1,1,1,1,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
1710,1978,1,1,0,07-03-2013,51,1,1,1,0,1,1,7,6,1,4,9,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
1970,1968,1,0,1,10-09-2012,14,1,0,1,1,0,1,1,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
5313,1971,1,1,1,18-04-2014,20,1,0,1,0,0,1,3,2,0,4,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
10634,1951,1,0,0,19-04-2014,56,1,1,1,1,1,1,1,4,2,8,3,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
7010,1965,1,0,0,07-04-2014,41,1,1,1,1,1,1,1,6,6,7,3,0,0,1,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
8562,1969,1,0,0,28-05-2013,72,1,1,1,1,1,1,1,2,1,7,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
3158,1973,1,1,0,03-01-2013,1,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
4436,1976,1,0,0,20-02-2013,27,1,1,1,1,1,1,1,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
5287,1973,1,1,0,19-06-2014,77,1,1,1,1,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
2445,1974,1,1,0,07-07-2013,87,1,1,1,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
6059,1953,1,1,2,04-03-2013,81,1,1,1,1,0,1,7,11,3,4,7,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,False,True,False,False,Novelty
4550,1966,1,0,1,24-06-2014,51,1,0,1,0,0,1,1,1,1,3,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
4240,1978,1,1,0,03-11-2012,79,1,1,1,1,0,1,2,2,1,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8911,1967,1,0,1,08-04-2013,11,1,1,1,1,1,1,3,5,4,9,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
3706,1978,1,1,0,21-08-2013,54,1,1,1,0,1,1,1,2,2,2,7,1,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
3628,1987,1,1,0,29-01-2013,93,1,1,1,1,1,1,2,2,1,2,9,0,0,0,0,0,0,3,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,Good
10175,1958,1,0,1,01-08-2013,0,1,0,1,0,0,1,1,1,0,3,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
8985,1964,1,0,1,04-11-2012,54,1,1,1,1,1,1,5,10,7,10,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
5204,1971,1,0,0,29-06-2013,21,1,1,1,1,1,1,1,8,8,5,3,0,0,1,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
9220,1971,1,0,0,17-01-2013,58,1,1,1,1,1,1,1,8,6,5,3,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
9888,1969,1,0,0,25-06-2014,3,1,1,1,1,1,1,1,4,4,7,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
5263,1977,1,1,0,22-01-2013,99,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
1020,1973,1,0,0,12-05-2014,70,1,1,1,1,1,1,1,5,6,7,2,0,0,1,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
9503,1980,1,0,0,29-08-2012,65,1,1,1,1,1,1,2,5,1,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
10613,1958,1,1,1,26-02-2014,44,1,1,1,1,1,1,4,3,0,4,4,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
67,1972,1,1,1,18-09-2013,6,1,0,1,0,0,1,3,2,0,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
6019,1971,1,1,0,30-03-2014,9,1,1,1,1,1,1,1,1,2,2,6,1,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
5863,1953,1,0,1,29-05-2013,95,1,0,1,1,1,1,4,6,3,8,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
3717,1959,1,0,1,23-04-2014,70,1,1,1,1,1,1,2,5,5,6,3,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
6730,1954,1,1,1,03-11-2012,92,1,1,1,0,0,1,3,2,0,3,8,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Novelty
10749,1991,1,0,0,18-09-2012,62,1,1,1,1,1,1,15,0,1,0,19,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Novelty
4998,1962,1,0,0,23-05-2014,85,1,1,1,1,1,1,1,4,5,4,2,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6287,1986,1,1,0,30-07-2013,2,1,0,1,0,0,1,1,1,1,2,6,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
5985,1965,1,0,1,13-10-2012,0,1,1,1,0,1,1,3,2,1,4,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
4754,1966,1,0,1,25-09-2013,91,1,1,1,1,1,1,1,2,0,4,4,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
4002,1960,1,0,1,13-10-2013,3,1,1,1,1,1,1,1,7,7,12,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
8870,1984,1,1,0,13-11-2012,68,1,1,1,1,1,1,6,6,1,5,8,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
966,1966,1,0,1,05-07-2013,98,1,1,1,1,1,1,6,6,2,11,5,0,1,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
4767,1965,1,0,0,07-04-2014,41,1,1,1,1,1,1,1,6,6,7,3,0,0,1,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
9725,1966,1,1,1,05-06-2014,16,1,0,1,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
4475,1949,1,0,0,16-02-2013,82,1,1,1,1,0,1,1,7,8,9,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
5740,1970,1,1,1,14-02-2013,1,1,1,1,1,1,1,2,1,2,2,6,0,0,0,0,0,0,3,11,1,True,False,False,False,False,False,False,True,False,False,False,False,False,Good
5731,1983,1,1,0,05-04-2013,64,1,0,1,1,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Good
7290,1985,1,0,0,05-10-2012,68,1,1,1,1,0,1,1,3,5,12,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
3846,1974,1,0,1,29-08-2012,98,1,1,1,0,1,1,4,6,1,4,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8104,1951,1,0,0,09-08-2013,32,1,0,1,0,0,1,1,5,1,5,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
4507,1952,1,0,0,27-11-2012,87,1,1,1,1,1,1,1,6,7,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
11013,1987,1,0,0,31-03-2013,84,1,1,1,1,1,1,1,2,8,6,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4491,1949,1,1,1,01-10-2012,3,1,0,1,0,0,1,11,3,4,10,8,0,1,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Novelty
3759,1958,1,0,2,25-07-2013,34,1,1,1,1,0,1,2,7,6,11,5,1,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
1162,1987,1,0,0,10-01-2013,23,1,1,1,1,1,1,2,5,2,11,5,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
2055,1973,1,1,1,19-05-2014,37,1,0,1,1,1,1,2,1,1,2,5,1,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,True,False,False,False,False,False,Good
10766,1964,1,0,1,11-04-2014,22,1,1,1,1,0,1,1,4,4,8,2,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
4415,1961,1,1,1,12-09-2012,19,1,1,1,1,1,1,3,1,1,3,7,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
3005,1992,1,0,0,01-05-2014,7,1,1,1,1,1,1,1,4,10,8,1,1,0,0,1,0,0,3,11,1,False,False,True,False,False,False,False,False,False,True,False,False,False,Novelty
2223,1965,1,0,1,03-08-2012,52,1,1,1,1,1,1,8,8,9,8,6,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,True,False,False,False,False,False,Good
4817,1956,1,0,0,04-08-2012,91,1,1,1,0,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
2875,1978,1,0,0,04-03-2014,93,1,1,1,1,1,1,1,3,7,13,2,0,0,0,0,0,1,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10536,1971,1,1,0,25-05-2014,78,1,0,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,False,True,False,False,Good
11112,1966,1,0,1,03-12-2012,23,1,1,1,1,1,1,6,5,6,8,3,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
3807,1955,1,0,1,30-11-2012,83,1,1,1,1,1,1,3,9,2,9,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
9197,1953,1,0,1,24-02-2014,92,1,0,1,1,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10832,1958,1,0,0,18-07-2013,4,1,1,1,1,1,1,1,6,1,6,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
6421,1961,1,0,0,03-07-2013,32,1,1,1,1,1,1,1,4,7,9,1,0,0,0,1,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4207,1981,1,0,0,01-05-2013,27,1,1,1,1,1,1,1,6,7,11,2,1,0,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
577,1976,1,1,1,20-08-2013,10,1,1,1,0,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Good
10855,1968,1,1,0,22-01-2014,9,1,1,1,1,1,1,2,4,1,8,5,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
3081,1978,1,1,0,22-04-2013,65,1,1,1,1,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
3535,1965,1,0,0,17-03-2014,68,1,1,1,1,1,1,1,4,3,5,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
247,1971,1,1,0,17-11-2012,16,1,1,1,1,1,1,6,7,2,4,9,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
8707,1956,1,0,0,22-08-2012,12,1,1,1,1,1,1,1,5,6,4,3,0,0,0,0,0,0,3,11,1,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
9523,1982,1,1,0,17-08-2013,95,1,0,1,1,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Novelty
6072,1970,1,0,0,02-02-2013,16,1,1,1,1,1,1,1,5,8,6,3,0,0,0,1,0,0,3,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,Good
6295,1977,1,0,1,04-02-2013,46,1,1,1,1,0,1,4,11,6,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
10914,1970,1,1,1,12-10-2013,3,1,1,1,1,1,1,2,1,0,3,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
1509,1958,1,0,0,04-01-2013,80,1,1,1,1,1,1,0,9,9,4,5,0,1,1,1,1,0,3,11,1,False,False,False,False,True,False,False,False,False,False,True,False,False,Novelty
5577,1983,1,1,0,03-05-2014,77,1,0,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
7348,1958,1,0,0,17-03-2014,0,1,1,1,1,1,1,1,4,7,5,2,0,0,0,0,0,0,3,11,1,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
1127,1973,1,0,0,29-05-2014,62,1,1,1,1,1,1,1,6,6,7,2,0,0,1,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
1833,1974,1,1,0,26-04-2014,91,1,1,1,1,1,1,2,2,1,4,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
4944,1959,1,0,0,23-08-2013,24,1,1,1,1,1,1,1,4,5,7,2,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
9080,1972,1,1,1,22-06-2013,2,1,1,1,1,1,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
6466,1965,1,1,1,12-03-2014,22,1,0,1,1,1,1,3,2,1,4,3,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
9964,1979,1,0,1,07-08-2013,56,1,1,1,1,1,1,1,4,2,8,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,Good
4790,1958,1,0,1,02-06-2014,54,1,1,1,1,1,1,1,4,3,5,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
10245,1986,1,0,0,31-10-2012,71,1,1,1,1,1,1,1,3,3,8,1,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
1109,1982,1,1,0,23-04-2013,38,1,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,False,False,False,True,False,False,False,False,False,False,True,False,False,Good
6001,1979,1,0,1,02-01-2013,62,1,1,1,1,1,1,2,5,8,10,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
5538,1975,1,0,0,08-10-2013,78,1,1,1,1,1,1,0,4,7,6,1,1,0,1,1,0,0,3,11,1,False,False,True,False,False,False,False,True,False,False,False,False,False,Novelty
10552,1979,1,0,1,20-05-2013,18,1,1,1,1,1,1,2,4,1,7,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
1545,1986,1,1,0,02-08-2013,95,1,1,1,1,1,1,6,7,2,5,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
7409,1970,1,1,0,26-10-2013,66,1,1,1,1,1,1,2,4,1,6,5,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,Good
4444,1972,1,1,0,24-03-2014,28,1,0,1,1,1,1,1,2,0,3,8,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
146,1960,1,0,0,15-11-2013,78,1,1,1,1,1,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Good
6271,1952,1,0,1,19-06-2014,13,1,0,1,0,0,1,1,2,0,3,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,True,False,False,False,False,Good
10065,1970,1,0,0,03-08-2013,27,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
4741,1974,1,1,0,30-01-2014,17,1,1,1,1,1,1,2,6,2,9,5,0,1,0,0,0,0,3,11,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Good
246,1965,1,1,1,31-05-2014,71,1,1,1,1,1,1,7,4,1,7,4,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,False,True,False,False,False,False,Good
375,1954,1,0,0,25-02-2013,79,1,1,1,1,1,1,1,2,2,11,1,0,0,0,0,0,0,3,11,0,False,False,True,False,False,False,False,True,False,False,False,False,False,Good
1524,1983,1,0,0,01-03-2013,1,1,1,1,1,1,1,1,8,2,5,5,0,0,0,1,0,0,3,11,1,True,False,False,False,False,False,False,False,False,True,False,False,False,Good
10022,1973,1,1,1,09-02-2014,78,1,0,1,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,False,False,False,False,True,False,False,False,False,True,False,False,False,Novelty
